psnrC,psnrS,snrC,snrS,ssimC,ssimS,corrC,corrS,entC,entH,entS,entR
30.292216220402114,21.072975170834674,23.82484016929215,14.24867614730472,14.78399658203125,437.2710494995117,0.9937843834361542,0.9656158521337367,13.332261599581779,13.341133123314803,13.335071725861882,13.254528040448228
35.057995462244406,27.28721781311493,7.943661474901614,23.207207334420552,6.706825256347656,98.76081085205078,0.06221211931897887,0.9847934604998915,13.574986863834884,13.468360213804418,13.492118272301386,13.48004314905884
33.816456506628164,21.462388013164137,29.592740056532335,13.10053909122674,10.323966979980469,419.1301078796387,0.9968107192939276,0.9442691671830782,13.462181695924755,13.462742859036105,13.474350462114943,13.39575323848335
29.006757431968776,25.04863146801035,19.451964368357192,16.593506409900446,24.265949249267578,170.21352005004883,0.96430939603164,0.9479791007756024,13.479856283506416,13.489680630224694,13.511667544107977,13.48435876983019
28.48525695718166,16.040011964459197,22.5721145817197,9.420664894014498,37.709877014160156,1478.3274536132812,0.9886667426233707,0.8873227101242862,13.399382601073896,13.392731460406516,13.390485711414112,13.343676329065737
27.046019949061243,22.438478655260887,22.339111828454943,15.509128944560665,27.043880462646484,307.85042572021484,0.9896442058800778,0.957834508280997,13.358559323526409,13.371058735863862,13.43932616396797,13.39459105859606
30.540552925671918,27.72273569296058,22.18245196888331,22.675421261791264,17.870189666748047,96.02643585205078,0.9890541435940082,0.9695184618406838,13.369908708003548,13.390379473736681,13.540299554014608,13.535402739851607
31.106408156509953,27.15521370477015,22.95627393357333,21.47883776294971,17.258636474609375,110.73807144165039,0.9893829203414025,0.9921163341568857,13.430561879171957,13.433850945908564,13.29305158234263,13.267003093941844
31.35890117727743,17.34350961228023,19.859883107620124,12.550097005399346,20.10623550415039,1064.361743927002,0.9902709775613727,0.94354271688994,13.194853462169856,13.199029686016925,13.32956102000142,13.259899162339813
31.928170246803383,17.678004768784056,29.2352562298642,8.54341107160765,16.955951690673828,1012.4679222106934,0.9953015041837096,0.622971726085026,13.489441637142114,13.488815467127111,13.558202380103674,13.487084891096593
28.95809954273522,25.0783118860371,18.825438266426257,22.647326448251953,36.27610397338867,174.36090087890625,0.9701264522800319,0.869670610909223,13.45070784262144,13.457759521475545,13.567897342035918,13.564269655387346
26.56484810495954,15.313828389562083,16.003856868714784,7.044437005927913,11.856605529785156,799.0695381164551,0.9039854742613541,0.8714790307560346,13.499459132425065,13.500409676657558,13.302420711008455,13.077980742271725
19.21091858118316,23.998910661621295,12.857312159274507,16.818027809393076,190.99080276489258,156.72057723999023,0.9140400675564673,0.9735616364587389,13.297110548264705,13.404374227581027,13.394107602265356,13.355021289186652
28.840841843045702,19.348889576150302,24.278505216819983,11.7401706310105,30.552005767822266,681.5234527587891,0.9833965906598092,0.9408806803418024,13.501652948410616,13.501630763100948,13.394559278741536,13.293736400320356
25.364476344679513,26.05922509889293,19.08108792761461,19.159867161864707,130.5895233154297,98.73119735717773,0.9839131626844435,0.9922178281456518,13.330178489234356,13.33631499957416,12.921972475933558,12.898846193747659
28.58777514852661,15.41471377119767,24.976833282079753,4.996564085838114,24.212970733642578,1542.003849029541,0.9908778186266494,0.8084016938348199,13.447247174404524,13.452545704386111,13.114966669455178,13.166885739749123
33.54671110430756,19.136734810803297,28.57687688615089,11.790537761367016,8.83310317993164,701.096118927002,0.9983342188147983,0.8343281790428703,13.203120850559895,13.195640081921349,13.521032629713124,13.485952817766815
30.595485877694628,25.041283760508403,23.337298212794813,18.074707849385042,29.302642822265625,87.5140151977539,0.9932113189375279,0.9853198869962778,13.30579263519304,13.30784461879346,13.220159490060743,13.198669756731208
36.50531803065964,18.201628857483023,35.17028458586973,9.078655137789472,7.010986328125,899.0065536499023,0.9972306701696272,0.8695729715693382,13.543680599584707,13.543727230275477,13.520135651705495,13.41290776752419
29.678473285140434,16.615705140054157,25.010870429534652,13.433809513632163,35.45769500732422,1279.3612747192383,0.9896835085105362,0.8302751326684944,13.48104875826928,13.48116328161988,13.5291644960813,13.494331131409245
24.896098382230605,20.489795146659254,20.049872554681674,14.293671757192854,105.94607543945312,241.7856788635254,0.9816650685165167,0.9457332748501728,13.380830673269823,13.376142612902028,13.242186420501621,13.273413583496616
27.63993410003693,21.00092403203286,17.742765402789015,15.405941437941383,67.41024017333984,402.72703552246094,0.9901025383080919,0.8276752420806058,12.515251462282698,12.788052807625958,13.543135477620744,13.535621720941332
30.83463543345494,21.750254569422065,22.49343397469513,12.504202903318077,13.947242736816406,331.19174575805664,0.9953685830823632,0.931884086926167,12.96641321453819,13.055864364182879,13.384906474993203,13.352820580420259
36.35739942759139,23.270605508311117,30.691784378729118,15.621012131963138,6.556312561035156,265.4121856689453,0.9985228959118025,0.9143515507797354,13.39113092499359,13.393853368489241,13.534934225202447,13.506300223554076
25.450976360429785,19.64570184074526,19.88173570645772,14.563759367842797,69.55827713012695,648.9483032226562,0.9787845089782548,0.9493233798195698,13.413027944700941,13.407891545684505,13.447525070209501,13.399920502462786
31.67794077312839,17.654814386970955,17.269244066756734,13.681014226390811,19.88711929321289,993.8216667175293,0.9424771314067656,0.934947307795312,13.512143039099852,13.500963221794699,13.411888229879516,13.368011056687427
32.56776525537196,22.460215622747597,21.61674523136768,15.791829978489906,9.848548889160156,266.8840637207031,0.9763559640126045,0.9391132221113078,13.50211264368813,13.49603725347069,13.475384033319903,13.469979740884007
27.723953725684098,21.536981318447097,22.205479582142146,13.428946560203253,27.136856079101562,413.28242111206055,0.9809033809247901,0.927313227015308,13.460097467476489,13.47286024105901,13.483956301984618,13.440172770872241
24.75817998484624,20.071509447198498,20.391978743132,12.066658687493545,92.2103271484375,414.2075881958008,0.9812983839205438,0.9456899195355528,13.374690143198498,13.378352241247113,13.217917747946503,13.216041204070427
35.193511202515765,19.026753072807427,28.768149505795574,7.779613146470659,10.292015075683594,553.3148727416992,0.9980625306851802,0.8842748190524172,13.364864373481693,13.368819821432055,13.277964849281071,13.208423200121741
22.265110542468214,15.369702699322222,17.8494403019697,9.858330162774166,236.54737854003906,519.581714630127,0.9296610423154819,0.9074166046643795,13.504082862775842,13.501677733045938,13.146463622797157,13.052514658348299
37.31992026349059,19.251801499473768,27.25279511452541,6.630321694872975,2.5446014404296875,570.0105972290039,0.9977491398604531,0.9019175308822421,13.350695254986759,13.349467078214024,13.054487902631498,12.947559342073314
30.805330253400463,20.260986270908255,26.30231439843255,13.336719948955814,19.977970123291016,505.339168548584,0.9909737775893535,0.9566353340545588,13.488329025532789,13.48773401407718,13.398161307098626,13.321745140522877
31.03750568597871,23.06182066516908,28.03442085502388,13.046530160295706,21.364910125732422,248.0184211730957,0.9966752307832142,0.9533431837808708,13.390455688006039,13.388947539178925,13.366979217639003,13.28268339653496
28.060768570278213,15.578829780492127,15.633555420890008,9.499896220782217,57.51044845581055,1579.2573509216309,0.9779132370672563,0.896279360315033,12.937716110220453,12.970873558113722,13.292488852442968,13.29521014563854
24.535422389405042,15.215780754985705,14.221803515210727,8.631871083415614,54.88196563720703,1358.9228324890137,0.9669302702050997,0.8467772086263606,13.049935933443612,13.001003801276081,13.523026162930291,13.318388677236323
34.84119786398469,26.49677754712698,27.478091021650712,17.79823556429645,9.28408432006836,129.93487930297852,0.9978797584511935,0.9435521518004317,13.19954907572396,13.200351987117331,13.527775606719269,13.507675081538752
22.62896154552852,15.880191069599759,15.241592426648392,8.27135708670109,60.80839538574219,1012.1609344482422,0.9679468092364162,0.8854388043555426,13.1764620051841,13.25206925387235,13.29009934973477,13.142991313883233
32.57571085857627,26.535783805033773,9.023490231813083,20.057332105141462,29.518898010253906,114.07209014892578,0.9167842448182973,0.9817527043121208,12.913275780602907,13.272956024709263,13.44526853215331,13.416516545202796
32.116801826669885,16.799611167051857,31.01564777159545,8.382835370666937,17.37454605102539,1261.776699066162,0.9685629187660516,0.8601702056822307,13.567693822641305,13.567879412047747,13.445789371198872,13.357959061928405
28.864603797328225,17.07394767436693,21.768112366508188,10.964149353631733,25.394641876220703,941.813850402832,0.9912147168535747,0.8325297744704988,13.319360049388917,13.29767801141098,13.49946505757816,13.454169220797786
37.02886675827272,24.706450541520823,31.43659765854849,15.426704590296731,4.738365173339844,199.98178100585938,0.9985650346461102,0.9751302254625587,13.397339394442946,13.394757300783727,13.340921684482092,13.2926473292384
23.70129444974184,13.035721092443923,15.206733258659057,9.124639087599855,131.0738639831543,2521.5662269592285,0.9602997762491869,0.7021867240265092,13.293410459234352,13.297843168692882,13.505343259031267,13.446656062033865
35.400122662692326,21.306438842445363,29.626340612939824,13.45645047259567,6.520439147949219,424.20279693603516,0.9981201258454132,0.9556857733449358,13.344442307851738,13.340068708387628,13.429156401241366,13.357052541374372
29.77320922792339,18.3979408084902,25.711549494186308,12.913089482326672,27.526325225830078,878.7547454833984,0.9940545085214365,0.8802181792088725,13.411565331253048,13.409261460496944,13.514296761774958,13.482770106456076
31.46410706695985,20.267119482889825,25.232173840104547,14.41423956433777,29.293140411376953,478.16559982299805,0.9974109368388215,0.9451692818252597,13.062506313359735,13.146952347110812,13.437100835880644,13.389922940458243
27.42338550799588,13.98650785835044,20.387016318372027,8.64233162879271,17.21603012084961,1303.8533058166504,0.9605444942798699,0.8428484949386267,13.505491187484452,13.512640433844304,13.431992300814017,13.295108797429872
32.37471556420122,23.52535986572502,14.399023699364557,17.940561684806088,26.052734375,236.62231063842773,0.986020650823867,0.9468362903269982,12.488458497219765,12.990757032696099,13.516180593009924,13.500625447047971
23.171919678967118,22.184836106193423,19.84642139246012,16.981782763770696,137.89922714233398,245.5137062072754,0.9742788021348742,0.966303395873923,13.415753176961271,13.419328827626746,13.37918711535361,13.380769098236348
32.086128810537026,21.62408948191664,27.115094400319823,16.059140630273085,12.773468017578125,382.34979248046875,0.9936648546948709,0.9696691832469986,13.47855733756876,13.484382661460522,13.401913322262022,13.356057347619497
29.457279537372003,23.327588572258854,16.900366284677048,18.100614580397327,28.02619171142578,218.5192527770996,0.9512170228230864,0.9609405760032828,13.470075718798139,13.472381662969001,13.509829177545111,13.486284280820263
28.927412417015404,15.145016932286854,24.04567745978676,5.712523410993155,8.303993225097656,831.5181121826172,0.9869536387434703,0.848141858694191,13.473141677940486,13.476269154712508,13.284785293488522,13.024270806408504
37.094713743098765,15.518949061426703,36.33355122119739,8.33817921120202,4.759468078613281,1687.2240600585938,0.9975214017008478,0.8684859941978783,13.54506558759314,13.545651951200487,13.479659972866754,13.35688537151919
30.050710697385824,22.121524683548305,21.686800483561615,17.647740371509535,28.03146743774414,364.3046112060547,0.9891443235690495,0.9554483944031925,13.371885936350484,13.368394638058742,13.492704106039316,13.475916228259054
28.925829271318058,20.57338474429188,26.10947368815996,9.467111906491324,21.176666259765625,492.0709533691406,0.9855943313787826,0.9076432847921648,13.513258899789193,13.520268612637281,13.4324096725576,13.327598400377655
31.881957931309767,18.215770918967344,25.803620471829323,7.123480270540804,11.318687438964844,551.4393997192383,0.9955383126606229,0.8743668575380965,13.340608985246131,13.341579897153089,13.35780641505277,13.216209241853225
28.36259951443171,20.193590153523683,22.063972174133482,11.340371040618017,17.39019012451172,456.8542175292969,0.9922540156391022,0.8697350604329621,13.209196170131168,13.225794474075496,13.474508246439855,13.447090744169605
33.52950205282526,17.7740106325882,28.93408545480505,8.427043309309903,5.191333770751953,866.1608200073242,0.9969286529315294,0.8764227036138085,13.42680936084218,13.426853327124586,13.412872549195342,13.30417304551164
32.32227401895666,21.191389242484796,20.397497787398503,13.603045055241916,7.807209014892578,414.96413803100586,0.9874704321311429,0.8920505354028224,13.39173578550197,13.381093957011352,13.50528427769085,13.487523805096648
30.452777017813354,18.92641777621296,29.14170430281722,10.032784758730537,12.802055358886719,776.7723159790039,0.9958209305792162,0.8910413462070077,13.457789369773554,13.468292140228904,13.456031879890757,13.355747503816424
33.75284005349643,20.765822725914408,28.81922327508834,14.114649832097363,5.7171173095703125,478.6143226623535,0.9972085354481905,0.9154029664082609,13.39469115045289,13.396723942396422,13.508650402422035,13.474434519640084
31.869234914347103,24.281388810466474,25.541346916273106,19.57164642830658,18.655906677246094,212.8570098876953,0.9909697049712838,0.8744888527579479,13.488005319484653,13.486458613116485,13.563371710986221,13.557124952790563
31.690713764206873,17.93681540609957,14.826737680820418,9.845331347806752,3.9005966186523438,610.5330696105957,0.9462179319762721,0.9100034556148946,13.416448429796244,13.41619905818052,13.337331829632786,13.224457308287493
26.455331209717166,23.278511761257235,20.381466960811494,16.465787561989217,55.974849700927734,286.3839912414551,0.9843037349500121,0.9022123070488939,13.342852789125468,13.34076398068195,13.536349394650905,13.52157277177978
30.60232281775907,24.626770963854625,19.959583279497917,13.332940892224396,40.83572769165039,168.02631378173828,0.9950338880581613,0.9189158990781099,12.31691216570439,12.656059321420761,13.472857912080528,13.435473115822681
32.8840011529645,21.18091898861725,22.332009047069192,13.054188904426523,9.19064712524414,405.34130096435547,0.9928112209655039,0.9139442301371592,13.264998333089457,13.265436942642374,13.504317886229598,13.454374457364926
29.774597392727458,20.88147577739931,20.759594649391545,15.84969282690562,21.686439514160156,441.66651916503906,0.9932926359060062,0.9177528961607514,12.982260454429703,13.045306509599486,13.532159399232821,13.497192114761107
23.13378128778084,21.825513999891403,15.434529017954944,14.082421703037307,70.99064636230469,227.34706497192383,0.9707642480114759,0.9321506585279862,13.084671749400199,13.204818500576433,13.400283417267284,13.409434677372872
24.567768309271845,19.3922026596152,17.73504052118162,11.303406843577308,50.77756118774414,406.0805244445801,0.9759824645193649,0.9205762811391437,13.339116744827281,13.317996124856947,13.337964124717196,13.229947289532968
32.81946093343222,14.942922422116503,26.693585143855106,8.605654224154513,14.204444885253906,1825.2924690246582,0.9972622952857989,0.817245673826764,13.270531546520228,13.283944453508566,13.506819562172788,13.401187928579638
32.293769912134834,21.152720253885292,24.967047128004147,15.013192157456313,10.910167694091797,419.66687393188477,0.9955875542214055,0.9391739472669325,13.271062424533776,13.27697830931278,13.47240496265224,13.442704878368323
36.765458759625076,18.12998290084998,33.33569965662818,8.567582370630412,4.615856170654297,900.0384178161621,0.997943836307331,0.8910081301902091,13.487007858703905,13.485116118655812,13.446583549780092,13.337242931917281
28.52863295535954,19.368615266968334,23.71889148817498,14.70373767168521,41.19853210449219,687.2107925415039,0.9810661508195886,0.9505889414588716,13.488282987703272,13.488941530131687,13.45566531048037,13.404081806673643
31.05492741023058,19.979408945021348,26.987097069466458,10.966074228071736,21.783348083496094,582.4249458312988,0.9960747797811748,0.9170928396081057,13.367862196710186,13.374741854985151,13.474784219463123,13.377395608162809
33.43606728957024,25.418555857089636,30.844721679094068,18.222437903573482,14.7261962890625,125.23746490478516,0.9943116206612203,0.9895323672142442,13.535054530660137,13.53561223313315,13.165684995838399,13.08741877927554
31.76231119704368,20.721976378595635,24.793591556379766,14.401498341509168,22.23806381225586,478.08122634887695,0.9935570155509262,0.9514954448791928,13.40877720786324,13.408259768013236,13.459984563363548,13.39038739906936
30.25725351522909,21.785739872853664,20.225119404913556,18.06162763189867,29.57080841064453,390.5323371887207,0.9770064465385707,0.9359320654524934,13.46520650451074,13.464222226200032,13.534905156755432,13.515521297977743
29.103141865180653,26.030457834747878,18.352592059014725,21.42540156316408,35.86284255981445,135.50075912475586,0.9778593719155728,0.9913936362762835,13.357473948607025,13.356532119552707,13.25464000057155,13.22199855961856
24.77100934003328,17.343550008974262,23.454211157754482,11.893857023759738,98.89128112792969,479.0212173461914,0.9428206453260981,0.9197609255403517,13.550023805773206,13.550246697100096,13.176369399657863,13.165883045624069
32.65915490078561,20.555247310254273,23.611624777340108,13.916150005422608,13.70663833618164,487.7967834472656,0.993805494580981,0.9394626571006968,13.373213102950974,13.374177250393911,13.465128002165047,13.413322930807434
25.256950355951744,28.886661140128407,17.246258440007335,11.692334142227425,55.86809539794922,74.41395568847656,0.9739122524763341,0.9463073776022891,13.238484766525906,13.279149973496697,13.39993081144457,13.350117415017966
32.14831748580544,16.8692975429596,25.6260879356187,10.659780583782572,13.297431945800781,1064.2068710327148,0.9953058908393446,0.9294870534173074,13.363675223283687,13.36994002785952,13.342539405240279,13.235273872124184
30.16650966508271,15.74629298058709,26.420838910186802,8.734519744350273,26.417072296142578,1606.7801208496094,0.9902420415437537,0.8163802003187025,13.50059726429945,13.50039390064729,13.498884388177565,13.425426369418098
25.215796583117054,25.201756990831203,16.218459378261844,21.414844660578062,81.1539421081543,172.71014785766602,0.9841964189818695,0.95392685000081,12.596103381667614,12.789126212074024,13.53651617839906,13.529031213023625
33.75399413325903,20.84561398368553,22.105797913225807,14.526895650052074,7.2579498291015625,382.49675369262695,0.9930658392381938,0.949827368734704,13.235291301907314,13.247748140185033,13.453374107569518,13.3986689938136
27.119268974562495,22.135189454284095,13.923303579748739,16.9938368539895,86.19731903076172,326.22740173339844,0.9782522117342369,0.9441511888224834,12.632188294667387,13.011025139388964,13.497756448209586,13.47614692170311
24.74530590267435,15.199590549523768,22.895677069666807,10.40445181176634,106.3700942993164,1516.5189781188965,0.9497262412903225,0.781831196438804,13.546090927978481,13.546445498475656,13.537223550978354,13.46333934289219
26.387845052770146,24.887924486951594,17.171581683836525,16.61806523334366,32.511714935302734,174.73737335205078,0.9679399354268367,0.9374382073659013,13.32371683123138,13.38532062338258,13.52079746940897,13.496807734600683
29.65685306366147,21.752233182719767,14.387672427569967,16.787718324194,62.782264709472656,313.7486228942871,0.9890101603363927,0.95024695123919,11.95334572288961,12.711669711355452,13.477205400365053,13.442734807715773
27.9089842307461,19.67793629573047,22.177477172070112,12.783494184039172,30.691951751708984,498.93347549438477,0.9810821819680058,0.9048317911404585,13.474356862567888,13.466536833290357,13.485529735596742,13.44344722755282
